,cell_barcode,clone_id
RA18_18-11_1,cell_633,9
RA18_18-11_1,cell_263,9
RA18_18-11_1,cell_481,9
RA18_18-11_1,cell_586,9
RA18_18-11_1,cell_1099,9
RA18_18-11_1,cell_784,9
RA18_18-11_1,cell_1083,9
RA18_18-11_1,cell_157,9
RA18_18-11_1,cell_752,9
RA18_18-11_1,cell_731,9
RA18_18-11_1,cell_405,9
RA18_18-11_1,cell_736,9
RA18_18-11_1,cell_304,9
RA18_18-11_1,cell_453,9
RA18_18-11_1,cell_321,9
RA18_18-11_1,cell_531,9
RA18_18-11_1,cell_1001,9
RA18_18-11_1,cell_86,9
RA18_18-11_1,cell_882,9
RA18_18-11_1,cell_749,9
RA18_18-11_1,cell_1206,3
RA18_18-11_1,cell_262,9
RA18_18-11_1,cell_507,9
RA18_18-11_1,cell_729,3
RA18_18-11_1,cell_7,9
RA18_18-11_1,cell_732,9
RA18_18-11_1,cell_1195,3
RA18_18-11_1,cell_1207,9
RA18_18-11_1,cell_1084,9
RA18_18-11_1,cell_449,9
RA18_18-11_1,cell_720,9
RA18_18-11_1,cell_106,9
RA18_18-11_1,cell_683,9
RA18_18-11_1,cell_1135,3
RA18_18-11_1,cell_1161,9
RA18_18-11_1,cell_768,3
RA18_18-11_1,cell_990,9
RA18_18-11_1,cell_1113,9
RA18_18-11_1,cell_26,9
RA18_18-11_1,cell_716,9
RA18_18-11_1,cell_154,9
RA18_18-11_1,cell_908,8
RA18_18-11_1,cell_460,9
RA18_18-11_1,cell_218,9
RA18_18-11_1,cell_1094,9
RA18_18-11_1,cell_197,9
RA18_18-11_1,cell_84,9
RA18_18-11_1,cell_259,9
RA18_18-11_1,cell_1060,9
RA18_18-11_1,cell_122,9
RA18_18-11_1,cell_274,9
RA18_18-11_1,cell_1043,9
RA18_18-11_1,cell_225,9
RA18_18-11_1,cell_1193,9
RA18_18-11_1,cell_827,9
RA18_18-11_1,cell_208,9
RA18_18-11_1,cell_753,9
RA18_18-11_1,cell_738,9
RA18_18-11_1,cell_1103,9
RA18_18-11_1,cell_1029,9
RA18_18-11_1,cell_580,9
RA18_18-11_1,cell_421,9
RA18_18-11_1,cell_129,9
RA18_18-11_1,cell_202,9
RA18_18-11_1,cell_361,9
RA18_18-11_1,cell_320,9
RA18_18-11_1,cell_911,9
RA18_18-11_1,cell_987,9
RA18_18-11_1,cell_825,9
RA18_18-11_1,cell_996,9
RA18_18-11_1,cell_968,9
RA18_18-11_1,cell_573,9
RA18_18-11_1,cell_743,9
RA18_18-11_1,cell_626,9
RA18_18-11_1,cell_757,9
RA18_18-11_1,cell_514,9
RA18_18-11_1,cell_616,9
RA18_18-11_1,cell_329,9
RA18_18-11_1,cell_484,3
RA18_18-11_1,cell_532,9
RA18_18-11_1,cell_1018,9
RA18_18-11_1,cell_1171,3
RA18_18-11_1,cell_901,9
RA18_18-11_1,cell_382,9
RA18_18-11_1,cell_889,9
RA18_18-11_1,cell_620,9
RA18_18-11_1,cell_1214,9
RA18_18-11_1,cell_536,9
RA18_18-11_1,cell_887,9
RA18_18-11_1,cell_930,9
RA18_18-11_1,cell_622,9
RA18_18-11_1,cell_814,9
RA18_18-11_1,cell_611,9
RA18_18-11_1,cell_117,9
RA18_18-11_1,cell_1200,9
RA18_18-11_1,cell_665,3
RA18_18-11_1,cell_199,9
RA18_18-11_1,cell_74,9
RA18_18-11_1,cell_501,3
RA18_18-11_1,cell_907,9
RA18_18-11_1,cell_977,9
RA18_18-11_1,cell_803,9
RA18_18-11_1,cell_491,9
RA18_18-11_1,cell_1157,3
RA18_18-11_1,cell_310,9
RA18_18-11_1,cell_535,9
RA18_18-11_1,cell_1181,9
RA18_18-11_1,cell_355,9
RA18_18-11_1,cell_367,9
RA18_18-11_1,cell_1051,9
RA18_18-11_1,cell_486,3
RA18_18-11_1,cell_335,9
RA18_18-11_1,cell_144,3
RA18_18-11_1,cell_299,3
RA18_18-11_1,cell_567,9
RA18_18-11_1,cell_1052,9
RA18_18-11_1,cell_533,9
RA18_18-11_1,cell_607,3
RA18_18-11_1,cell_1044,3
RA18_18-11_1,cell_35,9
RA18_18-11_1,cell_243,9
RA18_18-11_1,cell_52,9
RA18_18-11_1,cell_959,9
RA18_18-11_1,cell_713,9
RA18_18-11_1,cell_239,3
RA18_18-11_1,cell_711,9
RA18_18-11_1,cell_462,9
RA18_18-11_1,cell_1115,9
RA18_18-11_1,cell_178,9
RA18_18-11_1,cell_452,9
RA18_18-11_1,cell_772,9
RA18_18-11_1,cell_231,9
RA18_18-11_1,cell_211,3
RA18_18-11_1,cell_761,9
RA18_18-11_1,cell_119,3
RA18_18-11_1,cell_1063,9
RA18_18-11_1,cell_1024,9
RA18_18-11_1,cell_250,9
RA18_18-11_1,cell_1198,9
RA18_18-11_1,cell_158,9
RA18_18-11_1,cell_560,9
RA18_18-11_1,cell_974,9
RA18_18-11_1,cell_667,9
RA18_18-11_1,cell_1004,9
RA18_18-11_1,cell_1028,3
RA18_18-11_1,cell_1003,9
RA18_18-11_1,cell_3,3
RA18_18-11_1,cell_613,9
RA18_18-11_1,cell_873,9
RA18_18-11_1,cell_502,3
RA18_18-11_1,cell_850,9
RA18_18-11_1,cell_737,9
RA18_18-11_1,cell_40,9
RA18_18-11_1,cell_1205,3
RA18_18-11_1,cell_794,9
RA18_18-11_1,cell_1008,9
RA18_18-11_1,cell_525,9
RA18_18-11_1,cell_597,9
RA18_18-11_1,cell_410,3
RA18_18-11_1,cell_248,9
RA18_18-11_1,cell_53,9
RA18_18-11_1,cell_1075,9
RA18_18-11_1,cell_33,9
RA18_18-11_1,cell_756,9
RA18_18-11_1,cell_894,9
RA18_18-11_1,cell_98,9
RA18_18-11_1,cell_583,3
RA18_18-11_1,cell_393,9
RA18_18-11_1,cell_431,9
RA18_18-11_1,cell_528,9
RA18_18-11_1,cell_1213,9
RA18_18-11_1,cell_505,9
RA18_18-11_1,cell_384,3
RA18_18-11_1,cell_1032,9
RA18_18-11_1,cell_812,9
RA18_18-11_1,cell_727,3
RA18_18-11_1,cell_198,9
RA18_18-11_1,cell_590,9
RA18_18-11_1,cell_647,9
RA18_18-11_1,cell_877,9
RA18_18-11_1,cell_819,9
RA18_18-11_1,cell_897,9
RA18_18-11_1,cell_1107,9
RA18_18-11_1,cell_419,3
RA18_18-11_1,cell_664,9
RA18_18-11_1,cell_993,9
RA18_18-11_1,cell_305,9
RA18_18-11_1,cell_294,3
RA18_18-11_1,cell_1154,9
RA18_18-11_1,cell_953,9
RA18_18-11_1,cell_700,9
RA18_18-11_1,cell_932,9
RA18_18-11_1,cell_1069,9
RA18_18-11_1,cell_279,3
RA18_18-11_1,cell_373,3
RA18_18-11_1,cell_318,9
RA18_18-11_1,cell_276,9
RA18_18-11_1,cell_530,9
RA18_18-11_1,cell_693,9
RA18_18-11_1,cell_764,3
RA18_18-11_1,cell_1127,9
RA18_18-11_1,cell_401,9
RA18_18-11_1,cell_1081,9
RA18_18-11_1,cell_653,3
RA18_18-11_1,cell_316,9
RA18_18-11_1,cell_90,9
RA18_18-11_1,cell_513,9
RA18_18-11_1,cell_1040,9
RA18_18-11_1,cell_692,9
RA18_18-11_1,cell_345,9
RA18_18-11_1,cell_1078,9
RA18_18-11_1,cell_787,9
RA18_18-11_1,cell_965,9
RA18_18-11_1,cell_360,9
RA18_18-11_1,cell_822,9
RA18_18-11_1,cell_660,9
RA18_18-11_1,cell_1095,9
RA18_18-11_1,cell_1129,9
RA18_18-11_1,cell_637,9
RA18_18-11_1,cell_170,9
RA18_18-11_1,cell_312,9
RA18_18-11_1,cell_503,9
RA18_18-11_1,cell_875,9
RA18_18-11_1,cell_314,9
RA18_18-11_1,cell_336,9
RA18_18-11_1,cell_417,9
RA18_18-11_1,cell_1223,9
RA18_18-11_1,cell_865,3
RA18_18-11_1,cell_79,9
RA18_18-11_1,cell_1183,9
RA18_18-11_1,cell_138,9
RA18_18-11_1,cell_776,9
RA18_18-11_1,cell_829,9
RA18_18-11_1,cell_6,9
RA18_18-11_1,cell_576,9
RA18_18-11_1,cell_1204,3
RA18_18-11_1,cell_708,9
RA18_18-11_1,cell_395,3
RA18_18-11_1,cell_110,9
RA18_18-11_1,cell_56,9
RA18_18-11_1,cell_701,9
RA18_18-11_1,cell_258,9
RA18_18-11_1,cell_649,9
RA18_18-11_1,cell_105,9
RA18_18-11_1,cell_982,9
RA18_18-11_1,cell_1137,3
RA18_18-11_1,cell_734,3
RA18_18-11_1,cell_588,9
RA18_18-11_1,cell_524,9
RA18_18-11_1,cell_1062,3
RA18_18-11_1,cell_426,9
RA18_18-11_1,cell_765,3
RA18_18-11_1,cell_159,9
RA18_18-11_1,cell_891,3
RA18_18-11_1,cell_950,9
RA18_18-11_1,cell_313,3
RA18_18-11_1,cell_353,9
RA18_18-11_1,cell_739,9
RA18_18-11_1,cell_1201,9
RA18_18-11_1,cell_1068,9
RA18_18-11_1,cell_741,9
RA18_18-11_1,cell_16,9
RA18_18-11_1,cell_927,9
RA18_18-11_1,cell_227,9
RA18_18-11_1,cell_1144,3
RA18_18-11_1,cell_380,3
RA18_18-11_1,cell_655,9
RA18_18-11_1,cell_206,3
RA18_18-11_1,cell_807,9
RA18_18-11_1,cell_1019,9
RA18_18-11_1,cell_315,9
RA18_18-11_1,cell_1111,9
RA18_18-11_1,cell_1182,9
RA18_18-11_1,cell_217,9
RA18_18-11_1,cell_348,3
RA18_18-11_1,cell_473,9
RA18_18-11_1,cell_1208,9
RA18_18-11_1,cell_1128,9
RA18_18-11_1,cell_333,3
RA18_18-11_1,cell_625,9
RA18_18-11_1,cell_676,9
RA18_18-11_1,cell_13,9
RA18_18-11_1,cell_748,3
RA18_18-11_1,cell_1077,9
RA18_18-11_1,cell_810,9
RA18_18-11_1,cell_499,9
RA18_18-11_1,cell_1194,9
RA18_18-11_1,cell_1217,3
RA18_18-11_1,cell_440,9
RA18_18-11_1,cell_1192,9
RA18_18-11_1,cell_427,9
RA18_18-11_1,cell_847,9
RA18_18-11_1,cell_506,9
RA18_18-11_1,cell_38,9
RA18_18-11_1,cell_780,3
RA18_18-11_1,cell_237,9
RA18_18-11_1,cell_564,3
RA18_18-11_1,cell_983,3
RA18_18-11_1,cell_797,9
RA18_18-11_1,cell_70,9
RA18_18-11_1,cell_542,9
RA18_18-11_1,cell_1203,3
RA18_18-11_1,cell_706,9
RA18_18-11_1,cell_219,3
RA18_18-11_1,cell_522,9
RA18_18-11_1,cell_256,9
RA18_18-11_1,cell_718,9
RA18_18-11_1,cell_39,3
RA18_18-11_1,cell_1089,3
RA18_18-11_1,cell_755,3
RA18_18-11_1,cell_72,9
RA18_18-11_1,cell_392,9
RA18_18-11_1,cell_89,9
RA18_18-11_1,cell_600,9
RA18_18-11_1,cell_994,9
RA18_18-11_1,cell_919,9
RA18_18-11_1,cell_1005,9
RA18_18-11_1,cell_142,9
RA18_18-11_1,cell_863,9
RA18_18-11_1,cell_804,9
RA18_18-11_1,cell_585,3
RA18_18-11_1,cell_242,9
RA18_18-11_1,cell_944,9
RA18_18-11_1,cell_555,9
RA18_18-11_1,cell_1047,9
RA18_18-11_1,cell_952,3
RA18_18-11_1,cell_999,3
RA18_18-11_1,cell_893,9
RA18_18-11_1,cell_644,9
RA18_18-11_1,cell_476,9
RA18_18-11_1,cell_704,3
RA18_18-11_1,cell_1085,9
RA18_18-11_1,cell_59,9
RA18_18-11_1,cell_888,9
RA18_18-11_1,cell_87,9
RA18_18-11_1,cell_128,9
RA18_18-11_1,cell_337,3
RA18_18-11_1,cell_461,9
RA18_18-11_1,cell_960,9
RA18_18-11_1,cell_678,9
RA18_18-11_1,cell_424,9
RA18_18-11_1,cell_349,3
RA18_18-11_1,cell_156,9
RA18_18-11_1,cell_656,9
RA18_18-11_1,cell_936,9
RA18_18-11_1,cell_281,9
RA18_18-11_1,cell_556,3
RA18_18-11_1,cell_815,9
RA18_18-11_1,cell_1056,3
RA18_18-11_1,cell_1057,9
RA18_18-11_1,cell_270,3
RA18_18-11_1,cell_400,9
RA18_18-11_1,cell_267,3
RA18_18-11_1,cell_1170,3
RA18_18-11_1,cell_1082,3
RA18_18-11_1,cell_289,9
RA18_18-11_1,cell_687,3
RA18_18-11_1,cell_896,9
RA18_18-11_1,cell_497,3
RA18_18-11_1,cell_28,9
RA18_18-11_1,cell_1142,9
RA18_18-11_1,cell_1048,9
RA18_18-11_1,cell_224,3
RA18_18-11_1,cell_173,3
RA18_18-11_1,cell_1133,9
RA18_18-11_1,cell_46,3
RA18_18-11_1,cell_1150,9
RA18_18-11_1,cell_1159,9
RA18_18-11_1,cell_837,3
RA18_18-11_1,cell_190,3
RA18_18-11_1,cell_1065,9
RA18_18-11_1,cell_37,9
RA18_18-11_1,cell_714,9
RA18_18-11_1,cell_233,9
RA18_18-11_1,cell_584,9
RA18_18-11_1,cell_14,9
RA18_18-11_1,cell_630,9
RA18_18-11_1,cell_295,9
RA18_18-11_1,cell_924,3
RA18_18-11_1,cell_253,3
RA18_18-11_1,cell_467,9
RA18_18-11_1,cell_114,9
RA18_18-11_1,cell_359,3
RA18_18-11_1,cell_488,9
RA18_18-11_1,cell_1191,9
RA18_18-11_1,cell_385,9
RA18_18-11_1,cell_164,9
RA18_18-11_1,cell_763,9
RA18_18-11_1,cell_962,9
RA18_18-11_1,cell_722,3
RA18_18-11_1,cell_413,9
RA18_18-11_1,cell_627,9
RA18_18-11_1,cell_494,3
RA18_18-11_1,cell_1017,9
RA18_18-11_1,cell_1013,9
RA18_18-11_1,cell_1025,9
RA18_18-11_1,cell_1160,9
RA18_18-11_1,cell_126,9
RA18_18-11_1,cell_623,9
RA18_18-11_1,cell_570,9
RA18_18-11_1,cell_334,3
RA18_18-11_1,cell_352,3
RA18_18-11_1,cell_956,9
RA18_18-11_1,cell_680,9
RA18_18-11_1,cell_510,9
RA18_18-11_1,cell_161,9
RA18_18-11_1,cell_1163,3
RA18_18-11_1,cell_771,9
RA18_18-11_1,cell_969,9
RA18_18-11_1,cell_594,9
RA18_18-11_1,cell_165,9
RA18_18-11_1,cell_871,9
RA18_18-11_1,cell_856,9
RA18_18-11_1,cell_799,3
RA18_18-11_1,cell_826,3
RA18_18-11_1,cell_504,3
RA18_18-11_1,cell_464,3
RA18_18-11_1,cell_207,9
RA18_18-11_1,cell_341,9
RA18_18-11_1,cell_688,9
RA18_18-11_1,cell_1101,9
RA18_18-11_1,cell_135,3
RA18_18-11_1,cell_55,3
RA18_18-11_1,cell_171,9
RA18_18-11_1,cell_254,9
RA18_18-11_1,cell_441,3
RA18_18-11_1,cell_1197,9
RA18_18-11_1,cell_1120,3
RA18_18-11_1,cell_54,3
RA18_18-11_1,cell_587,9
RA18_18-11_1,cell_1021,9
RA18_18-11_1,cell_2,3
RA18_18-11_1,cell_1172,9
RA18_18-11_1,cell_451,9
RA18_18-11_1,cell_798,3
RA18_18-11_1,cell_332,3
RA18_18-11_1,cell_967,9
RA18_18-11_1,cell_24,9
RA18_18-11_1,cell_1012,3
RA18_18-11_1,cell_629,3
RA18_18-11_1,cell_447,9
RA18_18-11_1,cell_322,9
RA18_18-11_1,cell_843,9
RA18_18-11_1,cell_396,3
RA18_18-11_1,cell_955,3
RA18_18-11_1,cell_80,9
RA18_18-11_1,cell_120,9
RA18_18-11_1,cell_364,9
RA18_18-11_1,cell_1215,3
RA18_18-11_1,cell_409,9
RA18_18-11_1,cell_1050,9
RA18_18-11_1,cell_132,3
RA18_18-11_1,cell_991,9
RA18_18-11_1,cell_458,9
RA18_18-11_1,cell_781,3
RA18_18-11_1,cell_416,3
RA18_18-11_1,cell_1168,9
RA18_18-11_1,cell_124,9
RA18_18-11_1,cell_292,9
RA18_18-11_1,cell_45,3
RA18_18-11_1,cell_546,9
RA18_18-11_1,cell_1086,3
RA18_18-11_1,cell_369,3
RA18_18-11_1,cell_436,9
RA18_18-11_1,cell_81,3
RA18_18-11_1,cell_855,9
RA18_18-11_1,cell_909,9
RA18_18-11_1,cell_327,9
RA18_18-11_1,cell_309,3
RA18_18-11_1,cell_266,9
RA18_18-11_1,cell_852,9
RA18_18-11_1,cell_1174,9
RA18_18-11_1,cell_635,9
RA18_18-11_1,cell_200,3
RA18_18-11_1,cell_997,9
RA18_18-11_1,cell_702,9
RA18_18-11_1,cell_93,9
RA18_18-11_1,cell_1074,3
RA18_18-11_1,cell_374,3
RA18_18-11_1,cell_1148,9
RA18_18-11_1,cell_277,9
RA18_18-11_1,cell_841,9
RA18_18-11_1,cell_1130,9
RA18_18-11_1,cell_143,3
RA18_18-11_1,cell_99,9
RA18_18-11_1,cell_255,9
RA18_18-11_1,cell_578,3
RA18_18-11_1,cell_661,9
RA18_18-11_1,cell_489,9
RA18_18-11_1,cell_41,3
RA18_18-11_1,cell_671,9
RA18_18-11_1,cell_883,9
RA18_18-11_1,cell_57,9
RA18_18-11_1,cell_187,9
RA18_18-11_1,cell_325,9
RA18_18-11_1,cell_985,3
RA18_18-11_1,cell_796,3
RA18_18-11_1,cell_91,9
RA18_18-11_1,cell_1072,9
RA18_18-11_1,cell_1087,3
RA18_18-11_1,cell_439,9
RA18_18-11_1,cell_1112,3
RA18_18-11_1,cell_1076,3
RA18_18-11_1,cell_240,3
RA18_18-11_1,cell_390,9
RA18_18-11_1,cell_769,9
RA18_18-11_1,cell_802,3
RA18_18-11_1,cell_1156,3
RA18_18-11_1,cell_379,3
RA18_18-11_1,cell_480,9
RA18_18-11_1,cell_554,9
RA18_18-11_1,cell_948,3
RA18_18-11_1,cell_1158,9
RA18_18-11_1,cell_257,3
RA18_18-11_1,cell_1177,9
RA18_18-11_1,cell_1080,9
RA18_18-11_1,cell_1211,9
RA18_18-11_1,cell_839,9
RA18_18-11_1,cell_330,3
RA18_18-11_1,cell_221,9
RA18_18-11_1,cell_15,3
RA18_18-11_1,cell_36,9
RA18_18-11_1,cell_1212,9
RA18_18-11_1,cell_945,9
RA18_18-11_1,cell_691,9
RA18_18-11_1,cell_1186,9
RA18_18-11_1,cell_801,9
RA18_18-11_1,cell_252,9
RA18_18-11_1,cell_961,9
RA18_18-11_1,cell_979,9
RA18_18-11_1,cell_32,9
RA18_18-11_1,cell_358,9
RA18_18-11_1,cell_918,3
RA18_18-11_1,cell_422,3
RA18_18-11_1,cell_450,3
RA18_18-11_1,cell_892,9
RA18_18-11_1,cell_169,9
RA18_18-11_1,cell_459,9
RA18_18-11_1,cell_773,3
RA18_18-11_1,cell_675,3
RA18_18-11_1,cell_922,9
RA18_18-11_1,cell_490,3
RA18_18-11_1,cell_1116,9
RA18_18-11_1,cell_617,9
RA18_18-11_1,cell_428,9
RA18_18-11_1,cell_870,9
RA18_18-11_1,cell_672,9
RA18_18-11_1,cell_346,3
RA18_18-11_1,cell_778,3
RA18_18-11_1,cell_1037,9
RA18_18-11_1,cell_1132,9
RA18_18-11_1,cell_1022,3
RA18_18-11_1,cell_516,3
RA18_18-11_1,cell_978,9
RA18_18-11_1,cell_49,9
RA18_18-11_1,cell_866,3
RA18_18-11_1,cell_520,3
RA18_18-11_1,cell_639,9
RA18_18-11_1,cell_592,3
RA18_18-11_1,cell_485,9
RA18_18-11_1,cell_679,9
RA18_18-11_1,cell_29,9
RA18_18-11_1,cell_236,3
RA18_18-11_1,cell_1152,9
RA18_18-11_1,cell_229,9
RA18_18-11_1,cell_500,3
RA18_18-11_1,cell_1199,9
RA18_18-11_1,cell_593,3
RA18_18-11_1,cell_836,9
RA18_18-11_1,cell_938,3
RA18_18-11_1,cell_715,3
RA18_18-11_1,cell_1143,9
RA18_18-11_1,cell_723,9
RA18_18-11_1,cell_291,9
RA18_18-11_1,cell_269,9
RA18_18-11_1,cell_1122,9
RA18_18-11_1,cell_1035,9
RA18_18-11_1,cell_712,3
RA18_18-11_1,cell_733,9
RA18_18-11_1,cell_1125,9
RA18_18-11_1,cell_566,3
RA18_18-11_1,cell_726,9
RA18_18-11_1,cell_659,3
RA18_18-11_1,cell_153,3
RA18_18-11_1,cell_574,3
RA18_18-11_1,cell_561,9
RA18_18-11_1,cell_709,3
RA18_18-11_1,cell_869,3
RA18_18-11_1,cell_415,3
RA18_18-11_1,cell_937,9
RA18_18-11_1,cell_402,3
RA18_18-11_1,cell_947,3
RA18_18-11_1,cell_544,3
RA18_18-11_1,cell_1033,9
RA18_18-11_1,cell_308,3
RA18_18-11_1,cell_498,3
RA18_18-11_1,cell_435,9
RA18_18-11_1,cell_492,9
RA18_18-11_1,cell_205,9
RA18_18-11_1,cell_1131,9
RA18_18-11_1,cell_632,3
RA18_18-11_1,cell_328,3
RA18_18-11_1,cell_201,3
RA18_18-11_1,cell_851,9
RA18_18-11_1,cell_790,3
RA18_18-11_1,cell_141,9
RA18_18-11_1,cell_82,9
RA18_18-11_1,cell_548,9
RA18_18-11_1,cell_874,9
RA18_18-11_1,cell_1222,3
RA18_18-11_1,cell_517,9
RA18_18-11_1,cell_272,9
RA18_18-11_1,cell_317,3
RA18_18-11_1,cell_168,3
RA18_18-11_1,cell_319,3
RA18_18-11_1,cell_470,9
RA18_18-11_1,cell_880,9
RA18_18-11_1,cell_457,3
RA18_18-11_1,cell_512,9
RA18_18-11_1,cell_444,3
RA18_18-11_1,cell_149,3
RA18_18-11_1,cell_20,3
RA18_18-11_1,cell_30,9
RA18_18-11_1,cell_1196,9
RA18_18-11_1,cell_721,3
RA18_18-11_1,cell_538,9
RA18_18-11_1,cell_876,9
RA18_18-11_1,cell_547,3
RA18_18-11_1,cell_223,3
RA18_18-11_1,cell_934,9
RA18_18-11_1,cell_1117,9
RA18_18-11_1,cell_582,9
RA18_18-11_1,cell_552,9
RA18_18-11_1,cell_103,9
RA18_18-11_1,cell_1064,3
RA18_18-11_1,cell_986,3
RA18_18-11_1,cell_463,9
RA18_18-11_1,cell_414,9
RA18_18-11_1,cell_150,9
RA18_18-11_1,cell_271,3
RA18_18-11_1,cell_18,9
RA18_18-11_1,cell_848,3
RA18_18-11_1,cell_890,3
RA18_18-11_1,cell_8,3
RA18_18-11_1,cell_835,9
RA18_18-11_1,cell_487,9
RA18_18-11_1,cell_1162,3
RA18_18-11_1,cell_674,9
RA18_18-11_1,cell_107,9
RA18_18-11_1,cell_175,3
RA18_18-11_1,cell_575,9
RA18_18-11_1,cell_139,3
RA18_18-11_1,cell_572,9
RA18_18-11_1,cell_71,9
RA18_18-11_1,cell_917,3
RA18_18-11_1,cell_163,9
RA18_18-11_1,cell_226,3
RA18_18-11_1,cell_362,9
RA18_18-11_1,cell_941,9
RA18_18-11_1,cell_363,9
RA18_18-11_1,cell_23,9
RA18_18-11_1,cell_624,9
RA18_18-11_1,cell_478,3
RA18_18-11_1,cell_241,9
RA18_18-11_1,cell_1178,9
RA18_18-11_1,cell_1059,3
RA18_18-11_1,cell_1190,9
RA18_18-11_1,cell_420,3
RA18_18-11_1,cell_913,3
RA18_18-11_1,cell_196,3
RA18_18-11_1,cell_910,3
RA18_18-11_1,cell_830,9
RA18_18-11_1,cell_813,3
RA18_18-11_1,cell_598,9
RA18_18-11_1,cell_11,9
RA18_18-11_1,cell_619,3
RA18_18-11_1,cell_926,3
RA18_18-11_1,cell_964,9
RA18_18-11_1,cell_85,9
RA18_18-11_1,cell_1042,3
RA18_18-11_1,cell_342,3
RA18_18-11_1,cell_657,9
RA18_18-11_1,cell_821,9
RA18_18-11_1,cell_1126,3
RA18_18-11_1,cell_975,3
RA18_18-11_1,cell_658,9
RA18_18-11_1,cell_68,9
RA18_18-11_1,cell_372,9
RA18_18-11_1,cell_423,9
RA18_18-11_1,cell_357,9
RA18_18-11_1,cell_347,3
RA18_18-11_1,cell_174,9
RA18_18-11_1,cell_19,3
RA18_18-11_1,cell_668,3
RA18_18-11_1,cell_745,9
RA18_18-11_1,cell_628,9
RA18_18-11_1,cell_215,9
RA18_18-11_1,cell_933,3
RA18_18-11_1,cell_1070,3
RA18_18-11_1,cell_774,3
RA18_18-11_1,cell_212,3
RA18_18-11_1,cell_155,9
RA18_18-11_1,cell_133,3
RA18_18-11_1,cell_677,9
RA18_18-11_1,cell_515,3
RA18_18-11_1,cell_857,9
RA18_18-11_1,cell_603,9
RA18_18-11_1,cell_104,9
RA18_18-11_1,cell_1079,3
RA18_18-11_1,cell_365,3
RA18_18-11_1,cell_746,9
RA18_18-11_1,cell_1009,9
RA18_18-11_1,cell_278,3
RA18_18-11_1,cell_280,9
RA18_18-11_1,cell_48,9
RA18_18-11_1,cell_638,3
RA18_18-11_1,cell_213,3
RA18_18-11_1,cell_192,9
RA18_18-11_1,cell_791,3
RA18_18-11_1,cell_703,9
RA18_18-11_1,cell_903,3
RA18_18-11_1,cell_477,9
RA18_18-11_1,cell_1105,3
RA18_18-11_1,cell_1014,3
RA18_18-11_1,cell_189,3
RA18_18-11_1,cell_840,3
RA18_18-11_1,cell_194,9
RA18_18-11_1,cell_151,9
RA18_18-11_1,cell_331,3
RA18_18-11_1,cell_1039,3
RA18_18-11_1,cell_437,9
RA18_18-11_1,cell_113,9
RA18_18-11_1,cell_1180,3
RA18_18-11_1,cell_264,3
RA18_18-11_1,cell_371,3
RA18_18-11_1,cell_183,3
RA18_18-11_1,cell_167,3
RA18_18-11_1,cell_1185,9
RA18_18-11_1,cell_326,9
RA18_18-11_1,cell_1041,3
RA18_18-11_1,cell_47,9
RA18_18-11_1,cell_581,3
RA18_18-11_1,cell_466,3
RA18_18-11_1,cell_368,3
RA18_18-11_1,cell_50,3
RA18_18-11_1,cell_867,9
RA18_18-11_1,cell_191,3
RA18_18-11_1,cell_338,3
RA18_18-11_1,cell_728,3
RA18_18-11_1,cell_614,9
RA18_18-11_1,cell_125,9
RA18_18-11_1,cell_595,9
RA18_18-11_1,cell_943,3
RA18_18-11_1,cell_64,9
RA18_18-11_1,cell_610,9
RA18_18-11_1,cell_1149,3
RA18_18-11_1,cell_418,3
RA18_18-11_1,cell_1219,3
RA18_18-11_1,cell_1188,3
RA18_18-11_1,cell_172,3
RA18_18-11_1,cell_818,9
RA18_18-11_1,cell_648,9
RA18_18-11_1,cell_699,3
RA18_18-11_1,cell_286,3
RA18_18-11_1,cell_1030,9
RA18_18-11_1,cell_1026,9
RA18_18-11_1,cell_1220,3
RA18_18-11_1,cell_381,3
RA18_18-11_1,cell_31,3
RA18_18-11_1,cell_137,3
RA18_18-11_1,cell_111,3
RA18_18-11_1,cell_185,9
RA18_18-11_1,cell_100,3
RA18_18-11_1,cell_180,9
RA18_18-11_1,cell_558,3
RA18_18-11_1,cell_1165,3
RA18_18-11_1,cell_604,3
RA18_18-11_1,cell_523,9
RA18_18-11_1,cell_1,9
RA18_18-11_1,cell_900,3
RA18_18-11_1,cell_181,9
RA18_18-11_1,cell_697,3
RA18_18-11_1,cell_1061,3
RA18_18-11_1,cell_63,9
RA18_18-11_1,cell_12,9
RA18_18-11_1,cell_545,9
RA18_18-11_1,cell_641,3
RA18_18-11_1,cell_112,9
RA18_18-11_1,cell_631,9
RA18_18-11_1,cell_43,9
RA18_18-11_1,cell_483,3
RA18_18-11_1,cell_666,3
RA18_18-11_1,cell_777,3
RA18_18-11_1,cell_928,9
RA18_18-11_1,cell_472,3
RA18_18-11_1,cell_1176,9
RA18_18-11_1,cell_375,9
RA18_18-11_1,cell_351,3
RA18_18-11_1,cell_394,9
RA18_18-11_1,cell_694,9
RA18_18-11_1,cell_754,3
RA18_18-11_1,cell_425,9
RA18_18-11_1,cell_471,3
RA18_18-11_1,cell_636,9
RA18_18-11_1,cell_265,9
RA18_18-11_1,cell_275,9
RA18_18-11_1,cell_939,9
RA18_18-11_1,cell_775,3
RA18_18-11_1,cell_606,9
RA18_18-11_1,cell_370,9
RA18_18-11_1,cell_356,3
RA18_18-11_1,cell_474,9
RA18_18-11_1,cell_762,9
RA18_18-11_1,cell_569,9
